Pris;Kommune;Dato
14514;Landsdel Vest- og Sydsjælland;2020-11-01
14477;Landsdel Vest- og Sydsjælland;2020-12-01
13807;Landsdel Vest- og Sydsjælland;2021-01-01
14227;Landsdel Vest- og Sydsjælland;2021-02-01
14585;Landsdel Vest- og Sydsjælland;2021-03-01
14304;Landsdel Vest- og Sydsjælland;2021-04-01
13638;Landsdel Vest- og Sydsjælland;2021-05-01
13728;Landsdel Vest- og Sydsjælland;2021-06-01
14331;Landsdel Vest- og Sydsjælland;2021-07-01
14857;Landsdel Vest- og Sydsjælland;2021-08-01
14602;Landsdel Vest- og Sydsjælland;2021-09-01
14573;Landsdel Vest- og Sydsjælland;2021-10-01
14677;Landsdel Vest- og Sydsjælland;2021-11-01
14160;Landsdel Vest- og Sydsjælland;2021-12-01
14050;Landsdel Vest- og Sydsjælland;2022-01-01
14593;Landsdel Vest- og Sydsjælland;2022-02-01
14774;Landsdel Vest- og Sydsjælland;2022-03-01
14935;Landsdel Vest- og Sydsjælland;2022-04-01
14784;Landsdel Vest- og Sydsjælland;2022-05-01
14404;Landsdel Vest- og Sydsjælland;2022-06-01
14491;Landsdel Vest- og Sydsjælland;2022-07-01
15613;Landsdel Vest- og Sydsjælland;2022-08-01
15854;Landsdel Vest- og Sydsjælland;2022-09-01
15958;Landsdel Vest- og Sydsjælland;2022-10-01
15269;Landsdel Vest- og Sydsjælland;2022-11-01
15476;Landsdel Vest- og Sydsjælland;2022-12-01
15612;Landsdel Vest- og Sydsjælland;2023-01-01
15837;Landsdel Vest- og Sydsjælland;2023-02-01
16012;Landsdel Vest- og Sydsjælland;2023-03-01
15938;Landsdel Vest- og Sydsjælland;2023-04-01
15550;Landsdel Vest- og Sydsjælland;2023-05-01
16296;Landsdel Vest- og Sydsjælland;2023-06-01
16321;Landsdel Vest- og Sydsjælland;2023-07-01
16318;Landsdel Vest- og Sydsjælland;2023-08-01
16232;Landsdel Vest- og Sydsjælland;2023-09-01
16584;Landsdel Vest- og Sydsjælland;2023-10-01
16085;Landsdel Vest- og Sydsjælland;2023-11-01
16095;Landsdel Vest- og Sydsjælland;2023-12-01
17794;Landsdel Vest- og Sydsjælland;2024-01-01
18084;Landsdel Vest- og Sydsjælland;2024-02-01
18249;Landsdel Vest- og Sydsjælland;2024-03-01
18360;Landsdel Vest- og Sydsjælland;2024-04-01
13548;Faxe;2018-01-01
12226;Faxe;2018-02-01
12874;Faxe;2018-03-01
13686;Faxe;2018-04-01
13060;Faxe;2018-05-01
12363;Faxe;2018-06-01
12852;Faxe;2018-07-01
12440;Faxe;2018-08-01
14326;Faxe;2018-09-01
13537;Faxe;2018-10-01
14964;Faxe;2018-11-01
14964;Faxe;2018-12-01
15102;Faxe;2019-01-01
13260;Faxe;2019-02-01
14783;Faxe;2019-03-01
14600;Faxe;2019-04-01
14374;Faxe;2019-05-01
13866;Faxe;2019-06-01
13991;Faxe;2019-07-01
13358;Faxe;2019-08-01
12427;Faxe;2019-09-01
11830;Faxe;2019-10-01
11363;Faxe;2019-11-01
11497;Faxe;2019-12-01
11437;Faxe;2020-01-01
11521;Faxe;2020-02-01
11472;Faxe;2020-03-01
10819;Faxe;2020-04-01
12063;Faxe;2020-05-01
12140;Faxe;2020-06-01
11842;Faxe;2020-07-01
10664;Faxe;2020-08-01
10431;Faxe;2020-09-01
14175;Faxe;2020-10-01
13649;Faxe;2020-11-01
13548;Faxe;2020-12-01
13538;Faxe;2021-01-01
13284;Faxe;2021-02-01
14764;Faxe;2021-03-01
14571;Faxe;2021-04-01
12836;Faxe;2021-05-01
14135;Faxe;2021-06-01
14957;Faxe;2021-07-01
12933;Faxe;2021-08-01
12329;Faxe;2021-09-01
14978;Faxe;2021-10-01
14552;Faxe;2021-11-01
13703;Faxe;2021-12-01
13030;Faxe;2022-01-01
16027;Faxe;2022-02-01
15985;Faxe;2022-03-01
15848;Faxe;2022-04-01
16870;Faxe;2022-05-01
9771;Faxe;2022-06-01
16176;Faxe;2022-07-01
16754;Faxe;2022-08-01
16844;Faxe;2022-09-01
16438;Faxe;2022-10-01
16438;Faxe;2022-11-01
15964;Faxe;2022-12-01
17018;Faxe;2023-01-01
17487;Faxe;2023-02-01
16979;Faxe;2023-03-01
14968;Faxe;2023-04-01
14508;Faxe;2023-05-01
15210;Faxe;2023-06-01
14726;Faxe;2023-07-01
14549;Faxe;2023-08-01
14898;Faxe;2023-09-01
15060;Faxe;2023-10-01
13948;Faxe;2023-11-01
13798;Faxe;2023-12-01
14554;Faxe;2024-01-01
14166;Faxe;2024-02-01
14166;Faxe;2024-03-01
14031;Faxe;2024-04-01
14571;Guldborgsund;2018-01-01
14793;Guldborgsund;2018-02-01
11648;Guldborgsund;2018-03-01
11668;Guldborgsund;2018-04-01
11188;Guldborgsund;2018-05-01
13054;Guldborgsund;2018-06-01
13329;Guldborgsund;2018-07-01
12195;Guldborgsund;2018-08-01
12958;Guldborgsund;2018-09-01
14100;Guldborgsund;2018-10-01
14187;Guldborgsund;2018-11-01
13379;Guldborgsund;2018-12-01
13015;Guldborgsund;2019-01-01
14279;Guldborgsund;2019-02-01
13898;Guldborgsund;2019-03-01
14065;Guldborgsund;2019-04-01
14043;Guldborgsund;2019-05-01
14749;Guldborgsund;2019-06-01
15638;Guldborgsund;2019-07-01
15342;Guldborgsund;2019-08-01
13949;Guldborgsund;2019-09-01
12409;Guldborgsund;2019-10-01
13041;Guldborgsund;2019-11-01
13194;Guldborgsund;2019-12-01
12944;Guldborgsund;2020-01-01
12296;Guldborgsund;2020-02-01
12070;Guldborgsund;2020-03-01
10415;Guldborgsund;2020-04-01
9603;Guldborgsund;2020-05-01
9789;Guldborgsund;2020-06-01
9581;Guldborgsund;2020-07-01
9610;Guldborgsund;2020-08-01
10286;Guldborgsund;2020-09-01
10230;Guldborgsund;2020-10-01
10086;Guldborgsund;2020-11-01
10663;Guldborgsund;2020-12-01
11420;Guldborgsund;2021-01-01
11643;Guldborgsund;2021-02-01
13012;Guldborgsund;2021-03-01
11306;Guldborgsund;2021-04-01
10935;Guldborgsund;2021-05-01
6727;Guldborgsund;2021-06-01
7130;Guldborgsund;2021-07-01
6988;Guldborgsund;2021-08-01
7181;Guldborgsund;2021-09-01
6535;Guldborgsund;2021-10-01
6079;Guldborgsund;2021-11-01
5720;Guldborgsund;2021-12-01
6694;Guldborgsund;2022-01-01
6824;Guldborgsund;2022-02-01
6654;Guldborgsund;2022-03-01
6897;Guldborgsund;2022-04-01
8666;Guldborgsund;2022-05-01
8644;Guldborgsund;2022-06-01
8456;Guldborgsund;2022-07-01
11921;Guldborgsund;2022-08-01
11949;Guldborgsund;2022-09-01
12259;Guldborgsund;2022-10-01
12012;Guldborgsund;2022-11-01
11973;Guldborgsund;2022-12-01
12141;Guldborgsund;2023-01-01
11884;Guldborgsund;2023-02-01
12524;Guldborgsund;2023-03-01
11092;Guldborgsund;2023-04-01
11213;Guldborgsund;2023-05-01
11311;Guldborgsund;2023-06-01
11111;Guldborgsund;2023-07-01
12054;Guldborgsund;2023-08-01
11437;Guldborgsund;2023-09-01
12954;Guldborgsund;2023-10-01
12142;Guldborgsund;2023-11-01
11731;Guldborgsund;2023-12-01
13246;Guldborgsund;2024-01-01
13466;Guldborgsund;2024-02-01
13299;Guldborgsund;2024-03-01
13555;Guldborgsund;2024-04-01
21057;Holbæk;2018-01-01
20288;Holbæk;2018-02-01
21759;Holbæk;2018-03-01
21776;Holbæk;2018-04-01
22154;Holbæk;2018-05-01
23132;Holbæk;2018-06-01
23371;Holbæk;2018-07-01
22600;Holbæk;2018-08-01
23239;Holbæk;2018-09-01
23122;Holbæk;2018-10-01
23160;Holbæk;2018-11-01
23024;Holbæk;2018-12-01
22954;Holbæk;2019-01-01
24205;Holbæk;2019-02-01
25089;Holbæk;2019-03-01
24824;Holbæk;2019-04-01
24878;Holbæk;2019-05-01
24337;Holbæk;2019-06-01
24431;Holbæk;2019-07-01
24698;Holbæk;2019-08-01
24437;Holbæk;2019-09-01
23282;Holbæk;2019-10-01
23147;Holbæk;2019-11-01
23471;Holbæk;2019-12-01
24344;Holbæk;2020-01-01
23866;Holbæk;2020-02-01
22285;Holbæk;2020-03-01
23141;Holbæk;2020-04-01
22260;Holbæk;2020-05-01
23504;Holbæk;2020-06-01
23343;Holbæk;2020-07-01
23652;Holbæk;2020-08-01
23388;Holbæk;2020-09-01
22600;Holbæk;2020-10-01
21723;Holbæk;2020-11-01
22083;Holbæk;2020-12-01
21455;Holbæk;2021-01-01
21142;Holbæk;2021-02-01
21663;Holbæk;2021-03-01
19327;Holbæk;2021-04-01
18125;Holbæk;2021-05-01
18517;Holbæk;2021-06-01
19734;Holbæk;2021-07-01
22353;Holbæk;2021-08-01
20794;Holbæk;2021-09-01
20465;Holbæk;2021-10-01
19949;Holbæk;2021-11-01
20074;Holbæk;2021-12-01
20861;Holbæk;2022-01-01
22385;Holbæk;2022-02-01
24867;Holbæk;2022-03-01
26119;Holbæk;2022-04-01
24516;Holbæk;2022-05-01
24702;Holbæk;2022-06-01
24250;Holbæk;2022-07-01
24646;Holbæk;2022-08-01
25306;Holbæk;2022-09-01
25732;Holbæk;2022-10-01
23800;Holbæk;2022-11-01
24065;Holbæk;2022-12-01
25542;Holbæk;2023-01-01
24901;Holbæk;2023-02-01
26089;Holbæk;2023-03-01
26220;Holbæk;2023-04-01
26259;Holbæk;2023-05-01
27023;Holbæk;2023-06-01
27027;Holbæk;2023-07-01
25852;Holbæk;2023-08-01
24827;Holbæk;2023-09-01
25640;Holbæk;2023-10-01
25792;Holbæk;2023-11-01
25684;Holbæk;2023-12-01
24995;Holbæk;2024-01-01
26723;Holbæk;2024-02-01
25609;Holbæk;2024-03-01
25185;Holbæk;2024-04-01
10417;Kalundborg;2018-01-01
10743;Kalundborg;2018-02-01
10280;Kalundborg;2018-03-01
10284;Kalundborg;2018-04-01
10206;Kalundborg;2018-05-01
9591;Kalundborg;2018-06-01
8581;Kalundborg;2018-07-01
9220;Kalundborg;2018-08-01
9132;Kalundborg;2018-09-01
9865;Kalundborg;2018-10-01
10940;Kalundborg;2018-11-01
10473;Kalundborg;2018-12-01
9678;Kalundborg;2019-01-01
9754;Kalundborg;2019-02-01
9619;Kalundborg;2019-03-01
9746;Kalundborg;2019-04-01
9840;Kalundborg;2019-05-01
9695;Kalundborg;2019-06-01
10013;Kalundborg;2019-07-01
10041;Kalundborg;2019-08-01
10077;Kalundborg;2019-09-01
9629;Kalundborg;2019-10-01
9708;Kalundborg;2019-11-01
10145;Kalundborg;2019-12-01
9524;Kalundborg;2020-01-01
9490;Kalundborg;2020-02-01
9704;Kalundborg;2020-03-01
9945;Kalundborg;2020-04-01
9730;Kalundborg;2020-05-01
9789;Kalundborg;2020-06-01
9390;Kalundborg;2020-07-01
10015;Kalundborg;2020-08-01
10420;Kalundborg;2020-09-01
10331;Kalundborg;2020-10-01
9845;Kalundborg;2020-11-01
10057;Kalundborg;2020-12-01
9490;Kalundborg;2021-01-01
9325;Kalundborg;2021-02-01
9032;Kalundborg;2021-03-01
8544;Kalundborg;2021-04-01
9247;Kalundborg;2021-05-01
9818;Kalundborg;2021-06-01
11921;Kalundborg;2021-07-01
11554;Kalundborg;2021-08-01
11925;Kalundborg;2021-09-01
14169;Kalundborg;2021-10-01
15930;Kalundborg;2021-11-01
12079;Kalundborg;2021-12-01
9848;Kalundborg;2022-01-01
12227;Kalundborg;2022-02-01
13378;Kalundborg;2022-03-01
15380;Kalundborg;2022-04-01
14309;Kalundborg;2022-05-01
14575;Kalundborg;2022-06-01
8652;Kalundborg;2022-07-01
0;Kalundborg;2022-08-01
20567;Kalundborg;2022-09-01
20052;Kalundborg;2022-10-01
15194;Kalundborg;2022-11-01
20317;Kalundborg;2022-12-01
17975;Kalundborg;2023-01-01
19660;Kalundborg;2023-02-01
17054;Kalundborg;2023-03-01
24116;Kalundborg;2023-04-01
21683;Kalundborg;2023-05-01
24977;Kalundborg;2023-06-01
22083;Kalundborg;2023-07-01
21036;Kalundborg;2023-08-01
17329;Kalundborg;2023-09-01
16383;Kalundborg;2023-10-01
16615;Kalundborg;2023-11-01
16816;Kalundborg;2023-12-01
17092;Kalundborg;2024-01-01
17205;Kalundborg;2024-02-01
17369;Kalundborg;2024-03-01
17074;Kalundborg;2024-04-01
7620;Lolland;2018-01-01
7380;Lolland;2018-02-01
7371;Lolland;2018-03-01
7430;Lolland;2018-04-01
7514;Lolland;2018-05-01
7450;Lolland;2018-06-01
7339;Lolland;2018-07-01
7175;Lolland;2018-08-01
7201;Lolland;2018-09-01
7338;Lolland;2018-10-01
7288;Lolland;2018-11-01
7417;Lolland;2018-12-01
6893;Lolland;2019-01-01
6110;Lolland;2019-02-01
6019;Lolland;2019-03-01
5587;Lolland;2019-04-01
5086;Lolland;2019-05-01
5240;Lolland;2019-06-01
4748;Lolland;2019-07-01
5390;Lolland;2019-08-01
5052;Lolland;2019-09-01
6379;Lolland;2019-10-01
7338;Lolland;2019-11-01
7246;Lolland;2019-12-01
7107;Lolland;2020-01-01
6949;Lolland;2020-02-01
6802;Lolland;2020-03-01
6802;Lolland;2020-04-01
6919;Lolland;2020-05-01
7038;Lolland;2020-06-01
6952;Lolland;2020-07-01
6535;Lolland;2020-08-01
6720;Lolland;2020-09-01
6531;Lolland;2020-10-01
6548;Lolland;2020-11-01
7662;Lolland;2020-12-01
6253;Lolland;2021-01-01
5492;Lolland;2021-02-01
6947;Lolland;2021-03-01
6602;Lolland;2021-04-01
5561;Lolland;2021-05-01
5561;Lolland;2021-06-01
5561;Lolland;2021-07-01
5690;Lolland;2021-08-01
5561;Lolland;2021-09-01
5561;Lolland;2021-10-01
5561;Lolland;2021-11-01
4478;Lolland;2021-12-01
4478;Lolland;2022-01-01
4478;Lolland;2022-02-01
5705;Lolland;2022-03-01
5591;Lolland;2022-04-01
4281;Lolland;2022-05-01
4281;Lolland;2022-06-01
3459;Lolland;2022-07-01
3459;Lolland;2022-08-01
4208;Lolland;2022-09-01
5230;Lolland;2022-10-01
6289;Lolland;2022-11-01
7078;Lolland;2022-12-01
10328;Lolland;2023-01-01
0;Lolland;2023-02-01
0;Lolland;2023-03-01
7809;Lolland;2023-04-01
7809;Lolland;2023-05-01
7809;Lolland;2023-06-01
7809;Lolland;2023-07-01
7809;Lolland;2023-08-01
8919;Lolland;2023-09-01
0;Lolland;2023-10-01
7809;Lolland;2023-11-01
7809;Lolland;2023-12-01
9267;Lolland;2024-01-01
8156;Lolland;2024-02-01
8188;Lolland;2024-03-01
8116;Lolland;2024-04-01
13607;Næstved;2018-01-01
14488;Næstved;2018-02-01
13720;Næstved;2018-03-01
13822;Næstved;2018-04-01
13888;Næstved;2018-05-01
13896;Næstved;2018-06-01
14421;Næstved;2018-07-01
13908;Næstved;2018-08-01
13817;Næstved;2018-09-01
14085;Næstved;2018-10-01
13958;Næstved;2018-11-01
13842;Næstved;2018-12-01
13388;Næstved;2019-01-01
13614;Næstved;2019-02-01
14922;Næstved;2019-03-01
14448;Næstved;2019-04-01
14738;Næstved;2019-05-01
14905;Næstved;2019-06-01
15458;Næstved;2019-07-01
14935;Næstved;2019-08-01
14473;Næstved;2019-09-01
14894;Næstved;2019-10-01
15452;Næstved;2019-11-01
15664;Næstved;2019-12-01
14045;Næstved;2020-01-01
18813;Næstved;2020-02-01
18291;Næstved;2020-03-01
18130;Næstved;2020-04-01
18288;Næstved;2020-05-01
18385;Næstved;2020-06-01
18916;Næstved;2020-07-01
19184;Næstved;2020-08-01
18842;Næstved;2020-09-01
19219;Næstved;2020-10-01
18120;Næstved;2020-11-01
17314;Næstved;2020-12-01
14912;Næstved;2021-01-01
16470;Næstved;2021-02-01
15634;Næstved;2021-03-01
15810;Næstved;2021-04-01
15685;Næstved;2021-05-01
15925;Næstved;2021-06-01
16202;Næstved;2021-07-01
15498;Næstved;2021-08-01
15986;Næstved;2021-09-01
15533;Næstved;2021-10-01
16466;Næstved;2021-11-01
15921;Næstved;2021-12-01
15214;Næstved;2022-01-01
14310;Næstved;2022-02-01
14267;Næstved;2022-03-01
14443;Næstved;2022-04-01
14534;Næstved;2022-05-01
14612;Næstved;2022-06-01
15301;Næstved;2022-07-01
16191;Næstved;2022-08-01
15989;Næstved;2022-09-01
15855;Næstved;2022-10-01
15946;Næstved;2022-11-01
15763;Næstved;2022-12-01
15821;Næstved;2023-01-01
15486;Næstved;2023-02-01
15842;Næstved;2023-03-01
15521;Næstved;2023-04-01
15233;Næstved;2023-05-01
15416;Næstved;2023-06-01
16015;Næstved;2023-07-01
16372;Næstved;2023-08-01
16230;Næstved;2023-09-01
15915;Næstved;2023-10-01
16288;Næstved;2023-11-01
15880;Næstved;2023-12-01
24307;Næstved;2024-01-01
24114;Næstved;2024-02-01
25631;Næstved;2024-03-01
24801;Næstved;2024-04-01
12528;Odsherred;2018-01-01
13777;Odsherred;2018-02-01
13777;Odsherred;2018-03-01
13548;Odsherred;2018-04-01
13730;Odsherred;2018-05-01
13351;Odsherred;2018-06-01
13354;Odsherred;2018-07-01
12861;Odsherred;2018-08-01
13350;Odsherred;2018-09-01
13249;Odsherred;2018-10-01
13307;Odsherred;2018-11-01
13182;Odsherred;2018-12-01
14294;Odsherred;2019-01-01
15800;Odsherred;2019-02-01
16860;Odsherred;2019-03-01
15805;Odsherred;2019-04-01
14905;Odsherred;2019-05-01
14126;Odsherred;2019-06-01
12239;Odsherred;2019-07-01
11692;Odsherred;2019-08-01
12124;Odsherred;2019-09-01
12072;Odsherred;2019-10-01
11793;Odsherred;2019-11-01
13200;Odsherred;2019-12-01
13046;Odsherred;2020-01-01
13046;Odsherred;2020-02-01
14607;Odsherred;2020-03-01
14476;Odsherred;2020-04-01
15137;Odsherred;2020-05-01
14577;Odsherred;2020-06-01
13650;Odsherred;2020-07-01
14517;Odsherred;2020-08-01
16789;Odsherred;2020-09-01
15028;Odsherred;2020-10-01
9789;Odsherred;2020-11-01
9917;Odsherred;2020-12-01
8674;Odsherred;2021-01-01
10552;Odsherred;2021-02-01
16971;Odsherred;2021-03-01
15833;Odsherred;2021-04-01
10542;Odsherred;2021-05-01
14817;Odsherred;2021-06-01
17705;Odsherred;2021-07-01
22233;Odsherred;2021-08-01
19346;Odsherred;2021-09-01
17505;Odsherred;2021-10-01
15897;Odsherred;2021-11-01
15839;Odsherred;2021-12-01
15839;Odsherred;2022-01-01
12735;Odsherred;2022-02-01
13396;Odsherred;2022-03-01
16533;Odsherred;2022-04-01
15539;Odsherred;2022-05-01
19176;Odsherred;2022-06-01
19065;Odsherred;2022-07-01
18993;Odsherred;2022-08-01
17541;Odsherred;2022-09-01
19409;Odsherred;2022-10-01
18777;Odsherred;2022-11-01
18710;Odsherred;2022-12-01
17414;Odsherred;2023-01-01
16471;Odsherred;2023-02-01
16822;Odsherred;2023-03-01
16391;Odsherred;2023-04-01
15819;Odsherred;2023-05-01
15631;Odsherred;2023-06-01
15201;Odsherred;2023-07-01
17444;Odsherred;2023-08-01
17536;Odsherred;2023-09-01
16564;Odsherred;2023-10-01
14325;Odsherred;2023-11-01
15746;Odsherred;2023-12-01
15162;Odsherred;2024-01-01
16074;Odsherred;2024-02-01
17923;Odsherred;2024-03-01
18632;Odsherred;2024-04-01
12205;Ringsted;2018-01-01
12577;Ringsted;2018-02-01
14701;Ringsted;2018-03-01
15983;Ringsted;2018-04-01
15824;Ringsted;2018-05-01
16294;Ringsted;2018-06-01
16015;Ringsted;2018-07-01
15622;Ringsted;2018-08-01
16199;Ringsted;2018-09-01
15859;Ringsted;2018-10-01
14222;Ringsted;2018-11-01
13756;Ringsted;2018-12-01
13317;Ringsted;2019-01-01
14007;Ringsted;2019-02-01
13179;Ringsted;2019-03-01
13264;Ringsted;2019-04-01
13982;Ringsted;2019-05-01
14497;Ringsted;2019-06-01
15280;Ringsted;2019-07-01
15313;Ringsted;2019-08-01
14482;Ringsted;2019-09-01
15918;Ringsted;2019-10-01
16143;Ringsted;2019-11-01
15781;Ringsted;2019-12-01
16524;Ringsted;2020-01-01
16636;Ringsted;2020-02-01
16974;Ringsted;2020-03-01
17586;Ringsted;2020-04-01
17545;Ringsted;2020-05-01
17313;Ringsted;2020-06-01
17567;Ringsted;2020-07-01
17150;Ringsted;2020-08-01
16937;Ringsted;2020-09-01
17955;Ringsted;2020-10-01
18026;Ringsted;2020-11-01
17844;Ringsted;2020-12-01
18514;Ringsted;2021-01-01
18309;Ringsted;2021-02-01
16835;Ringsted;2021-03-01
20077;Ringsted;2021-04-01
18437;Ringsted;2021-05-01
18170;Ringsted;2021-06-01
18018;Ringsted;2021-07-01
18469;Ringsted;2021-08-01
17983;Ringsted;2021-09-01
18543;Ringsted;2021-10-01
17377;Ringsted;2021-11-01
17115;Ringsted;2021-12-01
16884;Ringsted;2022-01-01
17397;Ringsted;2022-02-01
17298;Ringsted;2022-03-01
16866;Ringsted;2022-04-01
17022;Ringsted;2022-05-01
15992;Ringsted;2022-06-01
16625;Ringsted;2022-07-01
16734;Ringsted;2022-08-01
17426;Ringsted;2022-09-01
17162;Ringsted;2022-10-01
16718;Ringsted;2022-11-01
16631;Ringsted;2022-12-01
16623;Ringsted;2023-01-01
16706;Ringsted;2023-02-01
17266;Ringsted;2023-03-01
17061;Ringsted;2023-04-01
16633;Ringsted;2023-05-01
17385;Ringsted;2023-06-01
17892;Ringsted;2023-07-01
19043;Ringsted;2023-08-01
18732;Ringsted;2023-09-01
18583;Ringsted;2023-10-01
18469;Ringsted;2023-11-01
18209;Ringsted;2023-12-01
17436;Ringsted;2024-01-01
17467;Ringsted;2024-02-01
16547;Ringsted;2024-03-01
17333;Ringsted;2024-04-01
11268;Slagelse;2018-01-01
11510;Slagelse;2018-02-01
11552;Slagelse;2018-03-01
10774;Slagelse;2018-04-01
11036;Slagelse;2018-05-01
10902;Slagelse;2018-06-01
11659;Slagelse;2018-07-01
11747;Slagelse;2018-08-01
12803;Slagelse;2018-09-01
12411;Slagelse;2018-10-01
11418;Slagelse;2018-11-01
11538;Slagelse;2018-12-01
11393;Slagelse;2019-01-01
11114;Slagelse;2019-02-01
10480;Slagelse;2019-03-01
11216;Slagelse;2019-04-01
10707;Slagelse;2019-05-01
11320;Slagelse;2019-06-01
12126;Slagelse;2019-07-01
12089;Slagelse;2019-08-01
11651;Slagelse;2019-09-01
11911;Slagelse;2019-10-01
12391;Slagelse;2019-11-01
12095;Slagelse;2019-12-01
11464;Slagelse;2020-01-01
11259;Slagelse;2020-02-01
11130;Slagelse;2020-03-01
11134;Slagelse;2020-04-01
11700;Slagelse;2020-05-01
12277;Slagelse;2020-06-01
11318;Slagelse;2020-07-01
11401;Slagelse;2020-08-01
10833;Slagelse;2020-09-01
10478;Slagelse;2020-10-01
11089;Slagelse;2020-11-01
11202;Slagelse;2020-12-01
11111;Slagelse;2021-01-01
11206;Slagelse;2021-02-01
11596;Slagelse;2021-03-01
11321;Slagelse;2021-04-01
11210;Slagelse;2021-05-01
11946;Slagelse;2021-06-01
12766;Slagelse;2021-07-01
13688;Slagelse;2021-08-01
13653;Slagelse;2021-09-01
14154;Slagelse;2021-10-01
13671;Slagelse;2021-11-01
13609;Slagelse;2021-12-01
13748;Slagelse;2022-01-01
15631;Slagelse;2022-02-01
14878;Slagelse;2022-03-01
13689;Slagelse;2022-04-01
12969;Slagelse;2022-05-01
11859;Slagelse;2022-06-01
12304;Slagelse;2022-07-01
13413;Slagelse;2022-08-01
13222;Slagelse;2022-09-01
13266;Slagelse;2022-10-01
12884;Slagelse;2022-11-01
12646;Slagelse;2022-12-01
12859;Slagelse;2023-01-01
12724;Slagelse;2023-02-01
12133;Slagelse;2023-03-01
12538;Slagelse;2023-04-01
12084;Slagelse;2023-05-01
14152;Slagelse;2023-06-01
13555;Slagelse;2023-07-01
12954;Slagelse;2023-08-01
12585;Slagelse;2023-09-01
12871;Slagelse;2023-10-01
13182;Slagelse;2023-11-01
13615;Slagelse;2023-12-01
13031;Slagelse;2024-01-01
13881;Slagelse;2024-02-01
13575;Slagelse;2024-03-01
13721;Slagelse;2024-04-01
12338;Sorø;2018-01-01
9327;Sorø;2018-02-01
8794;Sorø;2018-03-01
11877;Sorø;2018-04-01
12974;Sorø;2018-05-01
12469;Sorø;2018-06-01
12689;Sorø;2018-07-01
12714;Sorø;2018-08-01
11903;Sorø;2018-09-01
14114;Sorø;2018-10-01
14146;Sorø;2018-11-01
14000;Sorø;2018-12-01
13756;Sorø;2019-01-01
13995;Sorø;2019-02-01
13135;Sorø;2019-03-01
12155;Sorø;2019-04-01
11593;Sorø;2019-05-01
11902;Sorø;2019-06-01
13155;Sorø;2019-07-01
11524;Sorø;2019-08-01
11641;Sorø;2019-09-01
11181;Sorø;2019-10-01
13021;Sorø;2019-11-01
13601;Sorø;2019-12-01
12654;Sorø;2020-01-01
12440;Sorø;2020-02-01
12149;Sorø;2020-03-01
12114;Sorø;2020-04-01
12694;Sorø;2020-05-01
12129;Sorø;2020-06-01
10755;Sorø;2020-07-01
11629;Sorø;2020-08-01
11652;Sorø;2020-09-01
11920;Sorø;2020-10-01
11906;Sorø;2020-11-01
12306;Sorø;2020-12-01
11229;Sorø;2021-01-01
12405;Sorø;2021-02-01
13986;Sorø;2021-03-01
13361;Sorø;2021-04-01
13697;Sorø;2021-05-01
14264;Sorø;2021-06-01
14179;Sorø;2021-07-01
14125;Sorø;2021-08-01
13769;Sorø;2021-09-01
11947;Sorø;2021-10-01
14316;Sorø;2021-11-01
12902;Sorø;2021-12-01
12472;Sorø;2022-01-01
12648;Sorø;2022-02-01
11373;Sorø;2022-03-01
11740;Sorø;2022-04-01
12344;Sorø;2022-05-01
12109;Sorø;2022-06-01
12212;Sorø;2022-07-01
10414;Sorø;2022-08-01
9922;Sorø;2022-09-01
10907;Sorø;2022-10-01
10652;Sorø;2022-11-01
10010;Sorø;2022-12-01
11446;Sorø;2023-01-01
14014;Sorø;2023-02-01
14060;Sorø;2023-03-01
13940;Sorø;2023-04-01
14836;Sorø;2023-05-01
14021;Sorø;2023-06-01
14281;Sorø;2023-07-01
10534;Sorø;2023-08-01
19263;Sorø;2023-09-01
21041;Sorø;2023-10-01
17365;Sorø;2023-11-01
16550;Sorø;2023-12-01
16250;Sorø;2024-01-01
13388;Sorø;2024-02-01
16560;Sorø;2024-03-01
18359;Sorø;2024-04-01
16912;Stevns;2018-01-01
16912;Stevns;2018-02-01
16744;Stevns;2018-03-01
16228;Stevns;2018-04-01
