Pris;Kommune;Dato
26691;Syddjurs;2024-03-01
27007;Syddjurs;2024-04-01
38860;Århus;2018-01-01
40120;Århus;2018-02-01
39972;Århus;2018-03-01
37736;Århus;2018-04-01
38199;Århus;2018-05-01
39100;Århus;2018-06-01
40913;Århus;2018-07-01
40858;Århus;2018-08-01
39117;Århus;2018-09-01
39479;Århus;2018-10-01
38372;Århus;2018-11-01
37352;Århus;2018-12-01
40334;Århus;2019-01-01
39802;Århus;2019-02-01
39829;Århus;2019-03-01
39338;Århus;2019-04-01
40566;Århus;2019-05-01
39934;Århus;2019-06-01
39557;Århus;2019-07-01
38768;Århus;2019-08-01
42272;Århus;2019-09-01
39154;Århus;2019-10-01
39709;Århus;2019-11-01
40123;Århus;2019-12-01
45534;Århus;2020-01-01
44150;Århus;2020-02-01
45555;Århus;2020-03-01
48139;Århus;2020-04-01
44740;Århus;2020-05-01
46049;Århus;2020-06-01
44475;Århus;2020-07-01
48375;Århus;2020-08-01
44694;Århus;2020-09-01
46727;Århus;2020-10-01
48627;Århus;2020-11-01
52731;Århus;2020-12-01
51880;Århus;2021-01-01
53818;Århus;2021-02-01
61433;Århus;2021-03-01
65657;Århus;2021-04-01
58859;Århus;2021-05-01
62092;Århus;2021-06-01
60142;Århus;2021-07-01
58375;Århus;2021-08-01
57869;Århus;2021-09-01
55314;Århus;2021-10-01
56911;Århus;2021-11-01
51517;Århus;2021-12-01
55577;Århus;2022-01-01
54903;Århus;2022-02-01
53451;Århus;2022-03-01
52854;Århus;2022-04-01
54292;Århus;2022-05-01
51111;Århus;2022-06-01
52467;Århus;2022-07-01
51085;Århus;2022-08-01
50968;Århus;2022-09-01
52228;Århus;2022-10-01
45268;Århus;2022-11-01
45779;Århus;2022-12-01
48691;Århus;2023-01-01
49531;Århus;2023-02-01
50230;Århus;2023-03-01
51323;Århus;2023-04-01
51839;Århus;2023-05-01
60735;Århus;2023-06-01
63754;Århus;2023-07-01
64420;Århus;2023-08-01
64153;Århus;2023-09-01
60241;Århus;2023-10-01
55478;Århus;2023-11-01
53829;Århus;2023-12-01
53499;Århus;2024-01-01
54041;Århus;2024-02-01
55677;Århus;2024-03-01
56077;Århus;2024-04-01
13939;Landsdel Vestjylland;2018-01-01
14071;Landsdel Vestjylland;2018-02-01
14264;Landsdel Vestjylland;2018-03-01
13984;Landsdel Vestjylland;2018-04-01
14011;Landsdel Vestjylland;2018-05-01
13920;Landsdel Vestjylland;2018-06-01
13555;Landsdel Vestjylland;2018-07-01
13957;Landsdel Vestjylland;2018-08-01
13879;Landsdel Vestjylland;2018-09-01
13886;Landsdel Vestjylland;2018-10-01
13896;Landsdel Vestjylland;2018-11-01
13861;Landsdel Vestjylland;2018-12-01
13949;Landsdel Vestjylland;2019-01-01
13879;Landsdel Vestjylland;2019-02-01
14041;Landsdel Vestjylland;2019-03-01
14090;Landsdel Vestjylland;2019-04-01
14124;Landsdel Vestjylland;2019-05-01
14118;Landsdel Vestjylland;2019-06-01
13817;Landsdel Vestjylland;2019-07-01
14041;Landsdel Vestjylland;2019-08-01
14032;Landsdel Vestjylland;2019-09-01
13968;Landsdel Vestjylland;2019-10-01
13893;Landsdel Vestjylland;2019-11-01
13790;Landsdel Vestjylland;2019-12-01
13627;Landsdel Vestjylland;2020-01-01
13557;Landsdel Vestjylland;2020-02-01
13670;Landsdel Vestjylland;2020-03-01
13972;Landsdel Vestjylland;2020-04-01
14366;Landsdel Vestjylland;2020-05-01
14198;Landsdel Vestjylland;2020-06-01
14608;Landsdel Vestjylland;2020-07-01
14695;Landsdel Vestjylland;2020-08-01
14801;Landsdel Vestjylland;2020-09-01
14770;Landsdel Vestjylland;2020-10-01
14863;Landsdel Vestjylland;2020-11-01
15076;Landsdel Vestjylland;2020-12-01
15275;Landsdel Vestjylland;2021-01-01
15710;Landsdel Vestjylland;2021-02-01
15955;Landsdel Vestjylland;2021-03-01
16539;Landsdel Vestjylland;2021-04-01
17041;Landsdel Vestjylland;2021-05-01
17091;Landsdel Vestjylland;2021-06-01
17049;Landsdel Vestjylland;2021-07-01
17377;Landsdel Vestjylland;2021-08-01
17666;Landsdel Vestjylland;2021-09-01
18018;Landsdel Vestjylland;2021-10-01
18523;Landsdel Vestjylland;2021-11-01
18659;Landsdel Vestjylland;2021-12-01
18431;Landsdel Vestjylland;2022-01-01
18650;Landsdel Vestjylland;2022-02-01
19134;Landsdel Vestjylland;2022-03-01
18962;Landsdel Vestjylland;2022-04-01
19127;Landsdel Vestjylland;2022-05-01
18816;Landsdel Vestjylland;2022-06-01
18977;Landsdel Vestjylland;2022-07-01
18938;Landsdel Vestjylland;2022-08-01
19045;Landsdel Vestjylland;2022-09-01
18854;Landsdel Vestjylland;2022-10-01
18748;Landsdel Vestjylland;2022-11-01
18578;Landsdel Vestjylland;2022-12-01
18825;Landsdel Vestjylland;2023-01-01
19454;Landsdel Vestjylland;2023-02-01
19274;Landsdel Vestjylland;2023-03-01
19316;Landsdel Vestjylland;2023-04-01
19264;Landsdel Vestjylland;2023-05-01
19330;Landsdel Vestjylland;2023-06-01
19646;Landsdel Vestjylland;2023-07-01
19687;Landsdel Vestjylland;2023-08-01
19788;Landsdel Vestjylland;2023-09-01
19750;Landsdel Vestjylland;2023-10-01
19864;Landsdel Vestjylland;2023-11-01
19598;Landsdel Vestjylland;2023-12-01
19534;Landsdel Vestjylland;2024-01-01
19738;Landsdel Vestjylland;2024-02-01
19663;Landsdel Vestjylland;2024-03-01
19789;Landsdel Vestjylland;2024-04-01
30400;Herning;2018-01-01
30400;Herning;2018-02-01
29970;Herning;2018-03-01
27162;Herning;2018-04-01
27778;Herning;2018-05-01
22539;Herning;2018-06-01
20379;Herning;2018-07-01
20652;Herning;2018-08-01
19898;Herning;2018-09-01
18012;Herning;2018-10-01
19019;Herning;2018-11-01
19019;Herning;2018-12-01
21013;Herning;2019-01-01
20574;Herning;2019-02-01
21787;Herning;2019-03-01
23791;Herning;2019-04-01
21615;Herning;2019-05-01
18591;Herning;2019-06-01
20479;Herning;2019-07-01
21345;Herning;2019-08-01
20440;Herning;2019-09-01
18721;Herning;2019-10-01
19044;Herning;2019-11-01
20812;Herning;2019-12-01
19651;Herning;2020-01-01
19702;Herning;2020-02-01
20320;Herning;2020-03-01
21228;Herning;2020-04-01
22905;Herning;2020-05-01
25495;Herning;2020-06-01
27478;Herning;2020-07-01
20172;Herning;2020-08-01
21412;Herning;2020-09-01
24390;Herning;2020-10-01
29145;Herning;2020-11-01
37289;Herning;2020-12-01
31347;Herning;2021-01-01
22989;Herning;2021-02-01
23727;Herning;2021-03-01
26964;Herning;2021-04-01
25419;Herning;2021-05-01
25260;Herning;2021-06-01
22809;Herning;2021-07-01
31034;Herning;2021-08-01
33288;Herning;2021-09-01
29797;Herning;2021-10-01
30714;Herning;2021-11-01
32221;Herning;2021-12-01
31657;Herning;2022-01-01
31273;Herning;2022-02-01
31227;Herning;2022-03-01
31181;Herning;2022-04-01
28955;Herning;2022-05-01
24027;Herning;2022-06-01
22917;Herning;2022-07-01
23542;Herning;2022-08-01
24986;Herning;2022-09-01
18981;Herning;2022-10-01
19953;Herning;2022-11-01
26440;Herning;2022-12-01
26220;Herning;2023-01-01
31140;Herning;2023-02-01
27165;Herning;2023-03-01
27345;Herning;2023-04-01
21687;Herning;2023-05-01
21602;Herning;2023-06-01
22942;Herning;2023-07-01
24776;Herning;2023-08-01
22774;Herning;2023-09-01
18509;Herning;2023-10-01
18761;Herning;2023-11-01
18590;Herning;2023-12-01
17857;Herning;2024-01-01
18660;Herning;2024-02-01
17081;Herning;2024-03-01
18118;Herning;2024-04-01
12724;Holstebro;2018-01-01
12640;Holstebro;2018-02-01
12901;Holstebro;2018-03-01
12786;Holstebro;2018-04-01
12407;Holstebro;2018-05-01
12302;Holstebro;2018-06-01
12131;Holstebro;2018-07-01
11975;Holstebro;2018-08-01
11984;Holstebro;2018-09-01
11989;Holstebro;2018-10-01
11695;Holstebro;2018-11-01
11753;Holstebro;2018-12-01
11747;Holstebro;2019-01-01
11698;Holstebro;2019-02-01
11543;Holstebro;2019-03-01
11686;Holstebro;2019-04-01
11590;Holstebro;2019-05-01
11636;Holstebro;2019-06-01
11770;Holstebro;2019-07-01
11760;Holstebro;2019-08-01
11753;Holstebro;2019-09-01
11680;Holstebro;2019-10-01
11597;Holstebro;2019-11-01
11542;Holstebro;2019-12-01
11320;Holstebro;2020-01-01
11328;Holstebro;2020-02-01
11321;Holstebro;2020-03-01
11296;Holstebro;2020-04-01
11603;Holstebro;2020-05-01
11613;Holstebro;2020-06-01
12107;Holstebro;2020-07-01
12101;Holstebro;2020-08-01
12234;Holstebro;2020-09-01
12218;Holstebro;2020-10-01
11971;Holstebro;2020-11-01
12007;Holstebro;2020-12-01
12156;Holstebro;2021-01-01
12997;Holstebro;2021-02-01
13230;Holstebro;2021-03-01
13263;Holstebro;2021-04-01
13692;Holstebro;2021-05-01
13762;Holstebro;2021-06-01
13737;Holstebro;2021-07-01
13598;Holstebro;2021-08-01
13939;Holstebro;2021-09-01
14082;Holstebro;2021-10-01
14010;Holstebro;2021-11-01
14118;Holstebro;2021-12-01
14161;Holstebro;2022-01-01
14373;Holstebro;2022-02-01
14514;Holstebro;2022-03-01
14697;Holstebro;2022-04-01
15061;Holstebro;2022-05-01
14403;Holstebro;2022-06-01
14143;Holstebro;2022-07-01
13831;Holstebro;2022-08-01
13862;Holstebro;2022-09-01
13609;Holstebro;2022-10-01
13427;Holstebro;2022-11-01
13540;Holstebro;2022-12-01
13568;Holstebro;2023-01-01
13729;Holstebro;2023-02-01
13678;Holstebro;2023-03-01
14034;Holstebro;2023-04-01
13839;Holstebro;2023-05-01
14293;Holstebro;2023-06-01
14580;Holstebro;2023-07-01
14660;Holstebro;2023-08-01
14686;Holstebro;2023-09-01
14702;Holstebro;2023-10-01
15375;Holstebro;2023-11-01
15264;Holstebro;2023-12-01
15288;Holstebro;2024-01-01
15242;Holstebro;2024-02-01
15821;Holstebro;2024-03-01
16503;Holstebro;2024-04-01
12456;Ikast-Brande;2018-01-01
11861;Ikast-Brande;2018-02-01
12454;Ikast-Brande;2018-03-01
11739;Ikast-Brande;2018-04-01
11403;Ikast-Brande;2018-05-01
11511;Ikast-Brande;2018-06-01
11508;Ikast-Brande;2018-07-01
10964;Ikast-Brande;2018-08-01
10934;Ikast-Brande;2018-09-01
11477;Ikast-Brande;2018-10-01
11266;Ikast-Brande;2018-11-01
10943;Ikast-Brande;2018-12-01
10755;Ikast-Brande;2019-01-01
10895;Ikast-Brande;2019-02-01
11187;Ikast-Brande;2019-03-01
10833;Ikast-Brande;2019-04-01
11339;Ikast-Brande;2019-05-01
11107;Ikast-Brande;2019-06-01
11714;Ikast-Brande;2019-07-01
11640;Ikast-Brande;2019-08-01
11670;Ikast-Brande;2019-09-01
13343;Ikast-Brande;2019-10-01
12474;Ikast-Brande;2019-11-01
8504;Ikast-Brande;2019-12-01
7228;Ikast-Brande;2020-01-01
8347;Ikast-Brande;2020-02-01
9139;Ikast-Brande;2020-03-01
13777;Ikast-Brande;2020-04-01
13893;Ikast-Brande;2020-05-01
10822;Ikast-Brande;2020-06-01
13096;Ikast-Brande;2020-07-01
13431;Ikast-Brande;2020-08-01
13421;Ikast-Brande;2020-09-01
13632;Ikast-Brande;2020-10-01
15311;Ikast-Brande;2020-11-01
20373;Ikast-Brande;2020-12-01
20373;Ikast-Brande;2021-01-01
22670;Ikast-Brande;2021-02-01
5792;Ikast-Brande;2021-03-01
5792;Ikast-Brande;2021-04-01
5792;Ikast-Brande;2021-05-01
5792;Ikast-Brande;2021-06-01
5792;Ikast-Brande;2021-07-01
8098;Ikast-Brande;2021-08-01
8098;Ikast-Brande;2021-09-01
19021;Ikast-Brande;2021-10-01
19021;Ikast-Brande;2021-11-01
20973;Ikast-Brande;2021-12-01
0;Ikast-Brande;2022-01-01
9690;Ikast-Brande;2022-02-01
13812;Ikast-Brande;2022-03-01
14167;Ikast-Brande;2022-04-01
13812;Ikast-Brande;2022-05-01
15819;Ikast-Brande;2022-06-01
15459;Ikast-Brande;2022-07-01
15324;Ikast-Brande;2022-08-01
11528;Ikast-Brande;2022-09-01
11927;Ikast-Brande;2022-10-01
11927;Ikast-Brande;2022-11-01
11458;Ikast-Brande;2022-12-01
11389;Ikast-Brande;2023-01-01
12216;Ikast-Brande;2023-02-01
12728;Ikast-Brande;2023-03-01
13250;Ikast-Brande;2023-04-01
14122;Ikast-Brande;2023-05-01
12305;Ikast-Brande;2023-06-01
12305;Ikast-Brande;2023-07-01
12305;Ikast-Brande;2023-08-01
12331;Ikast-Brande;2023-09-01
12305;Ikast-Brande;2023-10-01
12305;Ikast-Brande;2023-11-01
12305;Ikast-Brande;2023-12-01
12305;Ikast-Brande;2024-01-01
12305;Ikast-Brande;2024-02-01
13252;Ikast-Brande;2024-03-01
13252;Ikast-Brande;2024-04-01
11204;Lemvig;2018-01-01
11522;Lemvig;2018-02-01
12008;Lemvig;2018-03-01
11637;Lemvig;2018-04-01
11902;Lemvig;2018-05-01
11937;Lemvig;2018-06-01
8240;Lemvig;2018-07-01
11936;Lemvig;2018-08-01
11975;Lemvig;2018-09-01
12058;Lemvig;2018-10-01
11976;Lemvig;2018-11-01
11867;Lemvig;2018-12-01
12041;Lemvig;2019-01-01
11916;Lemvig;2019-02-01
12011;Lemvig;2019-03-01
12366;Lemvig;2019-04-01
12526;Lemvig;2019-05-01
12628;Lemvig;2019-06-01
12597;Lemvig;2019-07-01
12668;Lemvig;2019-08-01
12705;Lemvig;2019-09-01
12627;Lemvig;2019-10-01
12578;Lemvig;2019-11-01
12583;Lemvig;2019-12-01
12698;Lemvig;2020-01-01
12719;Lemvig;2020-02-01
12559;Lemvig;2020-03-01
12662;Lemvig;2020-04-01
12598;Lemvig;2020-05-01
12592;Lemvig;2020-06-01
12706;Lemvig;2020-07-01
12623;Lemvig;2020-08-01
12492;Lemvig;2020-09-01
12435;Lemvig;2020-10-01
12422;Lemvig;2020-11-01
12404;Lemvig;2020-12-01
12735;Lemvig;2021-01-01
12942;Lemvig;2021-02-01
13581;Lemvig;2021-03-01
14391;Lemvig;2021-04-01
14061;Lemvig;2021-05-01
13750;Lemvig;2021-06-01
14256;Lemvig;2021-07-01
13985;Lemvig;2021-08-01
13827;Lemvig;2021-09-01
14104;Lemvig;2021-10-01
13676;Lemvig;2021-11-01
13636;Lemvig;2021-12-01
13881;Lemvig;2022-01-01
13749;Lemvig;2022-02-01
14438;Lemvig;2022-03-01
14531;Lemvig;2022-04-01
14796;Lemvig;2022-05-01
14781;Lemvig;2022-06-01
14826;Lemvig;2022-07-01
14468;Lemvig;2022-08-01
15330;Lemvig;2022-09-01
15238;Lemvig;2022-10-01
15579;Lemvig;2022-11-01
16070;Lemvig;2022-12-01
16305;Lemvig;2023-01-01
16351;Lemvig;2023-02-01
16051;Lemvig;2023-03-01
16620;Lemvig;2023-04-01
16605;Lemvig;2023-05-01
16414;Lemvig;2023-06-01
16256;Lemvig;2023-07-01
16317;Lemvig;2023-08-01
16262;Lemvig;2023-09-01
16360;Lemvig;2023-10-01
16595;Lemvig;2023-11-01
16449;Lemvig;2023-12-01
16462;Lemvig;2024-01-01
16934;Lemvig;2024-02-01
16735;Lemvig;2024-03-01
16885;Lemvig;2024-04-01
14770;Ringkøbing-Skjern;2018-01-01
14853;Ringkøbing-Skjern;2018-02-01
15125;Ringkøbing-Skjern;2018-03-01
14959;Ringkøbing-Skjern;2018-04-01
15087;Ringkøbing-Skjern;2018-05-01
15070;Ringkøbing-Skjern;2018-06-01
15295;Ringkøbing-Skjern;2018-07-01
15359;Ringkøbing-Skjern;2018-08-01
15240;Ringkøbing-Skjern;2018-09-01
15330;Ringkøbing-Skjern;2018-10-01
15404;Ringkøbing-Skjern;2018-11-01
15394;Ringkøbing-Skjern;2018-12-01
15446;Ringkøbing-Skjern;2019-01-01
15436;Ringkøbing-Skjern;2019-02-01
15760;Ringkøbing-Skjern;2019-03-01
15622;Ringkøbing-Skjern;2019-04-01
15872;Ringkøbing-Skjern;2019-05-01
15875;Ringkøbing-Skjern;2019-06-01
15408;Ringkøbing-Skjern;2019-07-01
15746;Ringkøbing-Skjern;2019-08-01
15756;Ringkøbing-Skjern;2019-09-01
15624;Ringkøbing-Skjern;2019-10-01
15669;Ringkøbing-Skjern;2019-11-01
15584;Ringkøbing-Skjern;2019-12-01
15515;Ringkøbing-Skjern;2020-01-01
15329;Ringkøbing-Skjern;2020-02-01
